,acc,loss,top3_acc,val_acc,val_loss,val_top3_acc
0,0.01445614080876112,6.252667427062988,0.032701753079891205,0.05649122968316078,5.464540958404541,0.11508771777153015
1,0.07607017457485199,5.221459865570068,0.15228070318698883,0.16596491634845734,4.837015628814697,0.27614036202430725
2,0.15873683989048004,4.615627765655518,0.27396491169929504,0.24631579220294952,4.375150680541992,0.3831579089164734
3,0.2331228107213974,4.16037654876709,0.378947377204895,0.31122806668281555,3.9869983196258545,0.46315789222717285
4,0.304982453584671,3.7685365676879883,0.4656842052936554,0.3484210669994354,3.702349901199341,0.5101754665374756
5,0.3643508851528168,3.4595322608947754,0.537964940071106,0.3968420922756195,3.4414854049682617,0.5642105340957642
6,0.4199298322200775,3.184492826461792,0.5896140336990356,0.43929824233055115,3.2257168292999268,0.5992982387542725
7,0.47017544507980347,2.950124979019165,0.6439298391342163,0.464561402797699,3.0444400310516357,0.6266666650772095
8,0.5089122653007507,2.754295587539673,0.6746666431427002,0.49368420243263245,2.884861946105957,0.6638596653938293
9,0.5381052494049072,2.5853235721588135,0.7002105116844177,0.5140351057052612,2.74654221534729,0.6803508996963501
10,0.5696842074394226,2.4258522987365723,0.7392280697822571,0.5396491289138794,2.6219558715820312,0.6992982625961304
11,0.5914385914802551,2.295743465423584,0.7491929531097412,0.5473684072494507,2.5129871368408203,0.7217543721199036
12,0.6216140389442444,2.1608943939208984,0.7796491384506226,0.5799999833106995,2.4007153511047363,0.7371929883956909
13,0.6385964751243591,2.057668924331665,0.7901754379272461,0.5768421292304993,2.319000720977783,0.7512280941009521
14,0.6578245759010315,1.9579976797103882,0.8043508529663086,0.5961403250694275,2.233449697494507,0.7603508830070496
15,0.6844912171363831,1.8542261123657227,0.8245614171028137,0.6105263233184814,2.1625137329101562,0.7684210538864136
16,0.6945964694023132,1.7702760696411133,0.83607017993927,0.6249122619628906,2.0872766971588135,0.7877193093299866
17,0.7128421068191528,1.6957353353500366,0.847157895565033,0.6417543888092041,2.029165506362915,0.7915789484977722
18,0.7250526547431946,1.61834716796875,0.8557193279266357,0.6421052813529968,1.9710437059402466,0.796842098236084
19,0.7317894697189331,1.5440077781677246,0.863438606262207,0.6505263447761536,1.9231988191604614,0.7971929907798767
20,0.7473683953285217,1.4983346462249756,0.8701754212379456,0.6624561548233032,1.8691579103469849,0.812982439994812
21,0.7591578960418701,1.4405313730239868,0.8809824585914612,0.6614035367965698,1.8270965814590454,0.8115789294242859
22,0.7656140327453613,1.382368803024292,0.8880000114440918,0.6733333468437195,1.7820509672164917,0.8214035034179688
