,acc,loss,top3_acc,val_acc,val_loss,val_top3_acc
0,0.009876543655991554,4.796191215515137,0.03086419776082039,0.018518518656492233,4.650184631347656,0.04197530820965767
1,0.04814814776182175,4.316267490386963,0.0962962955236435,0.008641975000500679,4.712148189544678,0.040740739554166794
2,0.09506172686815262,3.9852919578552246,0.202469140291214,0.02222222276031971,4.727373123168945,0.03703703731298447
3,0.15432098507881165,3.7278378009796143,0.3222222328186035,0.009876543655991554,4.913156032562256,0.03703703731298447
4,0.20000000298023224,3.4940125942230225,0.4037036895751953,0.017283950001001358,5.0435380935668945,0.03950617462396622
5,0.26049381494522095,3.3350751399993896,0.4654321074485779,0.013580246828496456,5.158385276794434,0.043209876865148544
6,0.307407408952713,3.16778826713562,0.5222222208976746,0.025925925001502037,5.307176113128662,0.051851850003004074
7,0.37037035822868347,2.9808084964752197,0.5925925970077515,0.017283950001001358,5.377715110778809,0.04938271641731262
8,0.4037036895751953,2.8684346675872803,0.6629629731178284,0.016049383208155632,5.534697532653809,0.054320987313985825
9,0.4382716119289398,2.720693588256836,0.6765432357788086,0.027160493656992912,5.758760929107666,0.04938271641731262
10,0.4938271641731262,2.598480224609375,0.7148148417472839,0.03086419776082039,5.735156059265137,0.04938271641731262
11,0.5666666626930237,2.4399302005767822,0.7851851582527161,0.016049383208155632,5.90360164642334,0.04814814776182175
12,0.5802469253540039,2.3928956985473633,0.790123462677002,0.018518518656492233,6.028841972351074,0.05308641865849495
13,0.6037036776542664,2.2698802947998047,0.8283950686454773,0.017283950001001358,6.07327938079834,0.0604938268661499
14,0.6320987939834595,2.1963298320770264,0.819753110408783,0.016049383208155632,6.217756748199463,0.06666667014360428
15,0.6567901372909546,2.097670555114746,0.8580247163772583,0.029629629105329514,6.285175323486328,0.051851850003004074
16,0.6950617432594299,2.016850233078003,0.8864197731018066,0.02469135820865631,6.391624450683594,0.0506172850728035
17,0.680246889591217,1.9617253541946411,0.8864197731018066,0.020987654104828835,6.5061469078063965,0.06913580000400543
18,0.7259259223937988,1.8908309936523438,0.8777777552604675,0.03086419776082039,6.5631914138793945,0.05925925821065903
19,0.750617265701294,1.8047188520431519,0.9012345671653748,0.01975308731198311,6.673395156860352,0.06296296417713165
20,0.7691357731819153,1.7505805492401123,0.9098765254020691,0.023456789553165436,6.752448081970215,0.06296296417713165
21,0.770370364189148,1.6639809608459473,0.914814829826355,0.032098766416311264,6.8151397705078125,0.06666667014360428
22,0.790123462677002,1.6343731880187988,0.9185185432434082,0.020987654104828835,6.91041374206543,0.06666667014360428
23,0.7925925850868225,1.5573158264160156,0.9308642148971558,0.01975308731198311,6.953343868255615,0.07777778059244156
24,0.8074073791503906,1.5379911661148071,0.9320987462997437,0.028395062312483788,7.064842700958252,0.06666667014360428
25,0.819753110408783,1.4966280460357666,0.9419752955436707,0.016049383208155632,7.235673904418945,0.07654321193695068
26,0.8296296000480652,1.4165842533111572,0.9407407641410828,0.03333333507180214,7.147326946258545,0.07407407462596893
27,0.8617283701896667,1.3780856132507324,0.960493803024292,0.02469135820865631,7.329721927642822,0.08024691045284271
28,0.8469135761260986,1.3449112176895142,0.9518518447875977,0.018518518656492233,7.381957530975342,0.07777778059244156
29,0.8641975522041321,1.2980034351348877,0.9518518447875977,0.020987654104828835,7.382429122924805,0.08395061641931534
30,0.8518518805503845,1.2614558935165405,0.960493803024292,0.02469135820865631,7.534207820892334,0.08148147910833359
31,0.8765432238578796,1.2211400270462036,0.9617283940315247,0.018518518656492233,7.613419532775879,0.07037036865949631
32,0.8777777552604675,1.2066929340362549,0.9666666388511658,0.018518518656492233,7.685657024383545,0.08641975373029709
33,0.8839505910873413,1.1525404453277588,0.9654321074485779,0.027160493656992912,7.641224384307861,0.07407407462596893
34,0.8864197731018066,1.1373651027679443,0.9716049432754517,0.032098766416311264,7.702263355255127,0.08271604776382446
35,0.8876543045043945,1.1126253604888916,0.9679012298583984,0.017283950001001358,7.923382759094238,0.08024691045284271
36,0.9074074029922485,1.0638905763626099,0.9740740656852722,0.02222222276031971,7.817770957946777,0.08518518507480621
37,0.8938271403312683,1.0409380197525024,0.9777777791023254,0.03703703731298447,7.867522716522217,0.07037036865949631
38,0.8999999761581421,1.0263850688934326,0.9777777791023254,0.023456789553165436,8.145153999328613,0.08148147910833359
39,0.8888888955116272,1.0073504447937012,0.9740740656852722,0.01975308731198311,8.186327934265137,0.08518518507480621
40,0.8999999761581421,0.9548473358154297,0.9740740656852722,0.03580246865749359,8.042262077331543,0.08148147910833359
41,0.9333333373069763,0.9241096377372742,0.9851852059364319,0.017283950001001358,8.408008575439453,0.08024691045284271
42,0.9061728119850159,0.9348427057266235,0.9740740656852722,0.03827160596847534,8.106285095214844,0.09382715821266174
43,0.9283950328826904,0.9027801752090454,0.9851852059364319,0.025925925001502037,8.252368927001953,0.08271604776382446
44,0.9160493612289429,0.8845416903495789,0.9790123701095581,0.02222222276031971,8.454916954040527,0.08395061641931534
45,0.9283950328826904,0.8781174421310425,0.980246901512146,0.03086419776082039,8.298178672790527,0.08148147910833359
46,0.9172839522361755,0.8397830128669739,0.9851852059364319,0.018518518656492233,8.5416898727417,0.09135802835226059
47,0.9308642148971558,0.8093618750572205,0.9876543283462524,0.025925925001502037,8.583429336547852,0.08395061641931534
48,0.9444444179534912,0.8033201098442078,0.9839506149291992,0.02469135820865631,8.500946044921875,0.09012345969676971
49,0.9432098865509033,0.7809097170829773,0.990123450756073,0.02469135820865631,8.650014877319336,0.08518518507480621
50,0.9432098865509033,0.7690030336380005,0.9876543283462524,0.018518518656492233,8.712907791137695,0.08765432238578796
51,0.9444444179534912,0.74183189868927,0.9938271641731262,0.023456789553165436,8.645278930664062,0.09012345969676971
52,0.9432098865509033,0.7416433095932007,0.9888888597488403,0.02469135820865631,8.731038093566895,0.08888889104127884
53,0.9432098865509033,0.7140530943870544,0.9888888597488403,0.027160493656992912,8.771352767944336,0.08271604776382446
54,0.9629629850387573,0.7092393636703491,0.9962962865829468,0.023456789553165436,8.827973365783691,0.101234570145607
55,0.9382715821266174,0.700165867805481,0.9876543283462524,0.03086419776082039,8.909461975097656,0.08271604776382446
56,0.9419752955436707,0.6751940250396729,0.9913580417633057,0.020987654104828835,8.980734825134277,0.08518518507480621
57,0.9481481313705444,0.6584466099739075,0.9938271641731262,0.025925925001502037,8.896652221679688,0.09135802835226059
58,0.9530864357948303,0.6381245851516724,0.9925925731658936,0.02222222276031971,9.08138656616211,0.08641975373029709
59,0.970370352268219,0.6252738833427429,0.9975308775901794,0.01975308731198311,9.153331756591797,0.09259258955717087
60,0.9617283940315247,0.6220453977584839,0.9962962865829468,0.02469135820865631,9.133925437927246,0.08024691045284271
61,0.9740740656852722,0.5960388779640198,0.9962962865829468,0.028395062312483788,9.039895057678223,0.08518518507480621
62,0.9691358208656311,0.5832293033599854,0.9913580417633057,0.01975308731198311,9.240335464477539,0.0962962955236435
63,0.9641975164413452,0.591836154460907,0.9938271641731262,0.025925925001502037,9.212699890136719,0.08888889104127884
64,0.9666666388511658,0.5756396055221558,0.9925925731658936,0.023456789553165436,9.27006721496582,0.09135802835226059
65,0.9641975164413452,0.56794273853302,0.9962962865829468,0.02469135820865631,9.478391647338867,0.08888889104127884
66,0.9728395342826843,0.5444639921188354,0.9938271641731262,0.028395062312483788,9.23413372039795,0.09259258955717087
67,0.9567901492118835,0.5540136694908142,0.9950617551803589,0.025925925001502037,9.419378280639648,0.08888889104127884
68,0.9580246806144714,0.5410981178283691,0.9975308775901794,0.025925925001502037,9.375990867614746,0.08888889104127884
69,0.9728395342826843,0.5314316749572754,0.9950617551803589,0.02469135820865631,9.452691078186035,0.08888889104127884
