,acc,loss,val_acc,val_loss
0,0.5799999833106995,0.7131072878837585,0.5888888835906982,0.6628193855285645
1,0.5888888835906982,0.6919981837272644,0.6000000238418579,0.6495116353034973
2,0.5992592573165894,0.669505774974823,0.6000000238418579,0.6370601654052734
3,0.6066666841506958,0.6551129817962646,0.6092592477798462,0.6297174096107483
4,0.6251851916313171,0.642645001411438,0.605555534362793,0.6235876679420471
5,0.6155555844306946,0.6379886269569397,0.605555534362793,0.6174779534339905
6,0.619259238243103,0.6321249008178711,0.635185182094574,0.6246700882911682
7,0.6414814591407776,0.6189353466033936,0.605555534362793,0.6165825724601746
8,0.6251851916313171,0.6277050971984863,0.614814817905426,0.6066858172416687
9,0.6377778053283691,0.6179859042167664,0.6407407522201538,0.612454891204834
10,0.6377778053283691,0.6153801679611206,0.6074073910713196,0.6032135486602783
11,0.6296296119689941,0.6082035899162292,0.6185185313224792,0.5985943675041199
12,0.6474074125289917,0.5977972745895386,0.6259258985519409,0.59515380859375
13,0.627407431602478,0.601078987121582,0.6518518328666687,0.6021178364753723
14,0.6592592597007751,0.6039552688598633,0.6185185313224792,0.5925991535186768
15,0.6496296525001526,0.5903481245040894,0.6388888955116272,0.5957058072090149
16,0.661481499671936,0.5859768986701965,0.6537036895751953,0.5974290370941162
17,0.661481499671936,0.5910613536834717,0.6222222447395325,0.5896787643432617
18,0.6600000262260437,0.5790615081787109,0.6333333253860474,0.5873717665672302
19,0.6674073934555054,0.5798986554145813,0.6277777552604675,0.5860691070556641
20,0.6629629731178284,0.5840538740158081,0.6537036895751953,0.5878032445907593
21,0.6607407331466675,0.580174446105957,0.6259258985519409,0.5838090777397156
22,0.6637036800384521,0.5765334963798523,0.635185182094574,0.5815131664276123
23,0.6688888669013977,0.5661755800247192,0.6388888955116272,0.5797322988510132
24,0.6674073934555054,0.5631290078163147,0.6703703999519348,0.5876457691192627
25,0.6696296334266663,0.5850497484207153,0.6703703999519348,0.5867705345153809
26,0.6837037205696106,0.5617122650146484,0.644444465637207,0.5771108269691467
27,0.6674073934555054,0.5648181438446045,0.6296296119689941,0.5772836804389954
28,0.6755555272102356,0.5712794065475464,0.6203703880310059,0.588529646396637
29,0.6681481599807739,0.568905770778656,0.6259258985519409,0.5758536458015442
30,0.6755555272102356,0.5653826594352722,0.6518518328666687,0.573445737361908
31,0.6651852130889893,0.5623778700828552,0.6629629731178284,0.5744825005531311
32,0.6918518543243408,0.5533479452133179,0.6462963223457336,0.5704450607299805
33,0.6740740537643433,0.5632922053337097,0.6722221970558167,0.5736717581748962
34,0.6792592406272888,0.5662690997123718,0.6685185432434082,0.5716492533683777
35,0.665925920009613,0.5607701539993286,0.6537036895751953,0.5701844096183777
36,0.6762962937355042,0.5591942071914673,0.6888889074325562,0.5779109597206116
37,0.6874074339866638,0.5616207122802734,0.644444465637207,0.5687589645385742
38,0.6807407140731812,0.5498942732810974,0.635185182094574,0.5702036619186401
39,0.7044444680213928,0.5477415323257446,0.6370370388031006,0.5684689283370972
40,0.6666666865348816,0.5630733966827393,0.6481481194496155,0.5657868981361389
41,0.6770370602607727,0.5481976866722107,0.6611111164093018,0.5658854842185974
42,0.6970370411872864,0.5415698289871216,0.6314814686775208,0.5716307759284973
43,0.6807407140731812,0.5555448532104492,0.6296296119689941,0.5736018419265747
44,0.6814814805984497,0.5533406138420105,0.6759259104728699,0.5667161345481873
45,0.6874074339866638,0.545267641544342,0.6388888955116272,0.5641849040985107
46,0.6851851940155029,0.5454871654510498,0.6870370507240295,0.5690749883651733
47,0.6866666674613953,0.5411869287490845,0.6666666865348816,0.562739908695221
48,0.6925926208496094,0.5486015677452087,0.6499999761581421,0.5610530376434326
49,0.6851851940155029,0.5383670330047607,0.699999988079071,0.5898661017417908
50,0.6881481409072876,0.5530601143836975,0.6925926208496094,0.5701931715011597
51,0.6962962746620178,0.5401630401611328,0.6814814805984497,0.5636376738548279
52,0.6807407140731812,0.5443899035453796,0.6722221970558167,0.5591512322425842
53,0.6881481409072876,0.5374084115028381,0.6870370507240295,0.5618793368339539
54,0.6948148012161255,0.5372245907783508,0.6907407641410828,0.5662174224853516
55,0.7029629349708557,0.5362462997436523,0.6666666865348816,0.557932436466217
56,0.7140740752220154,0.5364667177200317,0.635185182094574,0.5663792490959167
57,0.6896296143531799,0.5402023792266846,0.6537036895751953,0.5562803745269775
58,0.7118518352508545,0.531711220741272,0.6499999761581421,0.5578336119651794
59,0.7029629349708557,0.5361623167991638,0.6518518328666687,0.5556343793869019
60,0.695555567741394,0.5364397168159485,0.6888889074325562,0.5628321170806885
61,0.6985185146331787,0.5300911664962769,0.6888889074325562,0.5655661821365356
62,0.6933333277702332,0.5425590872764587,0.6851851940155029,0.5555326342582703
63,0.6985185146331787,0.5439931154251099,0.6666666865348816,0.5539237856864929
64,0.7059259414672852,0.5269638299942017,0.6722221970558167,0.5525057315826416
65,0.7096296548843384,0.5278912782669067,0.699999988079071,0.5655010938644409
66,0.7051851749420166,0.5427894592285156,0.6888889074325562,0.5547467470169067
67,0.7103703618049622,0.5249820351600647,0.6759259104728699,0.5527151823043823
68,0.7133333086967468,0.5267980694770813,0.6925926208496094,0.5576643347740173
69,0.6933333277702332,0.5338037014007568,0.6925926208496094,0.5553622841835022
