,acc,loss,val_acc,val_loss
0,0.014814814552664757,4.6463727951049805,0.007407407276332378,4.91644811630249
1,0.019999999552965164,4.554400444030762,0.0055555556900799274,4.923038482666016
2,0.032592590898275375,4.450586795806885,0.0055555556900799274,4.9287214279174805
3,0.03925925865769386,4.36761474609375,0.0055555556900799274,4.929744243621826
4,0.04814814776182175,4.310498237609863,0.007407407276332378,4.9283061027526855
5,0.07037036865949631,4.219570159912109,0.012962962500751019,4.921392917633057
6,0.09037037193775177,4.145297050476074,0.014814814552664757,4.911545276641846
7,0.09481481462717056,4.074273586273193,0.012962962500751019,4.896814823150635
8,0.11629629880189896,4.0288777351379395,0.014814814552664757,4.88359260559082
9,0.13851851224899292,3.945159435272217,0.014814814552664757,4.860281467437744
10,0.17555555701255798,3.8577911853790283,0.012962962500751019,4.833159923553467
11,0.17481482028961182,3.8128223419189453,0.012962962500751019,4.806894302368164
12,0.21037037670612335,3.7296180725097656,0.014814814552664757,4.777400016784668
13,0.21703703701496124,3.673619508743286,0.01666666753590107,4.750233173370361
14,0.2711111009120941,3.5807363986968994,0.018518518656492233,4.71629524230957
15,0.2755555510520935,3.514082670211792,0.02222222276031971,4.6785712242126465
16,0.3029629588127136,3.444714307785034,0.020370369777083397,4.644028663635254
17,0.3081481456756592,3.4056856632232666,0.02222222276031971,4.608900547027588
18,0.3311111032962799,3.31124210357666,0.024074073880910873,4.572961807250977
19,0.3503703773021698,3.254542350769043,0.024074073880910873,4.536917686462402
20,0.36814814805984497,3.1852657794952393,0.024074073880910873,4.502307415008545
21,0.4103703796863556,3.13400936126709,0.025925925001502037,4.467865467071533
22,0.4103703796863556,3.0471205711364746,0.02777777798473835,4.435389995574951
23,0.42814815044403076,3.0045247077941895,0.029629629105329514,4.396104335784912
24,0.4355555474758148,2.9432032108306885,0.029629629105329514,4.357604503631592
25,0.45629629492759705,2.902418375015259,0.03333333507180214,4.317925930023193
26,0.4674074053764343,2.8306562900543213,0.035185184329748154,4.279581546783447
27,0.5014814734458923,2.764008045196533,0.03888889029622078,4.240076541900635
28,0.5118518471717834,2.7056725025177,0.04444444552063942,4.204007148742676
29,0.5148147940635681,2.6609692573547363,0.04814814776182175,4.165996074676514
30,0.5237036943435669,2.6369025707244873,0.046296294778585434,4.132458686828613
31,0.5570370554924011,2.5645182132720947,0.05000000074505806,4.099076271057129
32,0.5555555820465088,2.5318427085876465,0.051851850003004074,4.061607837677002
33,0.5762962698936462,2.4661405086517334,0.05370370298624039,4.0245442390441895
34,0.6059259176254272,2.405360698699951,0.06296296417713165,3.9889183044433594
35,0.602222204208374,2.3710689544677734,0.07222222536802292,3.952786922454834
36,0.6237037181854248,2.323599338531494,0.07407407462596893,3.9161174297332764
37,0.6377778053283691,2.267071485519409,0.07222222536802292,3.8796756267547607
38,0.644444465637207,2.2308225631713867,0.07962962985038757,3.8459033966064453
39,0.6422222256660461,2.2029495239257812,0.08518518507480621,3.8144869804382324
40,0.6459259390830994,2.1676244735717773,0.08888889104127884,3.7804598808288574
41,0.6674073934555054,2.1122286319732666,0.10925926268100739,3.748776435852051
42,0.6814814805984497,2.0626587867736816,0.11666666716337204,3.71523118019104
43,0.6792592406272888,2.0385475158691406,0.12222222238779068,3.678057909011841
44,0.7111111283302307,1.986118197441101,0.13518518209457397,3.641777753829956
45,0.7051851749420166,1.964016079902649,0.14814814925193787,3.6078763008117676
46,0.7237036824226379,1.9008625745773315,0.15000000596046448,3.5715367794036865
47,0.7266666889190674,1.8964403867721558,0.1537037044763565,3.5359129905700684
48,0.7377777695655823,1.858940601348877,0.16851851344108582,3.499117612838745
49,0.7429629564285278,1.822840690612793,0.17407406866550446,3.464263439178467
50,0.7392592430114746,1.7942713499069214,0.18518517911434174,3.4305026531219482
51,0.7385185360908508,1.7826893329620361,0.20000000298023224,3.397385835647583
52,0.7407407164573669,1.7592273950576782,0.2074074000120163,3.364720106124878
53,0.7762963175773621,1.691144585609436,0.21481481194496155,3.32611083984375
54,0.7688888907432556,1.6815744638442993,0.2222222238779068,3.2932353019714355
55,0.7644444704055786,1.645972728729248,0.2370370328426361,3.2598695755004883
56,0.7792592644691467,1.613823413848877,0.24629630148410797,3.2236716747283936
57,0.7925925850868225,1.5884097814559937,0.24629630148410797,3.1887855529785156
58,0.7933333516120911,1.5617932081222534,0.25740739703178406,3.1566245555877686
59,0.7896296381950378,1.5554020404815674,0.25740739703178406,3.1238749027252197
60,0.8059259057044983,1.5085563659667969,0.2666666805744171,3.0892298221588135
61,0.8081481456756592,1.474120020866394,0.2777777910232544,3.052151679992676
62,0.8074073791503906,1.4342503547668457,0.2925925850868225,3.0188381671905518
63,0.8007407188415527,1.4436061382293701,0.307407408952713,2.9825599193573
64,0.8185185194015503,1.3962703943252563,0.3185185194015503,2.9449234008789062
65,0.8333333134651184,1.3816945552825928,0.32777777314186096,2.9060730934143066
66,0.8370370268821716,1.3543280363082886,0.3444444537162781,2.8693811893463135
67,0.8311111330986023,1.3462457656860352,0.3629629611968994,2.834831714630127
68,0.8348147869110107,1.3093007802963257,0.36851853132247925,2.799455165863037
69,0.8481481671333313,1.2883843183517456,0.37962964177131653,2.766482353210449
70,0.846666693687439,1.2778878211975098,0.38333332538604736,2.7308149337768555
71,0.8451851606369019,1.265573263168335,0.39444443583488464,2.6918530464172363
72,0.8459259271621704,1.236769199371338,0.39629629254341125,2.655642509460449
73,0.8622221946716309,1.2110196352005005,0.40740740299224854,2.629031181335449
74,0.8703703880310059,1.1858540773391724,0.42592594027519226,2.5932064056396484
