,acc,loss,top3_acc,val_acc,val_loss,val_top3_acc
0,0.007407407276332378,4.966066837310791,0.02666666731238365,0.03888889029622078,4.3701677322387695,0.10370370000600815
1,0.04296296462416649,4.430599689483643,0.10444444417953491,0.06851851940155029,4.191131591796875,0.18518517911434174
2,0.07925926148891449,4.209395408630371,0.15481480956077576,0.11296296119689941,4.048615455627441,0.24629630148410797
3,0.10370370000600815,4.046156406402588,0.19703704118728638,0.16851851344108582,3.9364330768585205,0.29629629850387573
4,0.1259259283542633,3.9023053646087646,0.23851852118968964,0.1814814805984497,3.8312528133392334,0.364814817905426
5,0.16296295821666718,3.752842426300049,0.31481480598449707,0.2518518567085266,3.740318536758423,0.38333332538604736
6,0.19777777791023254,3.6650798320770264,0.3466666638851166,0.21666666865348816,3.6565027236938477,0.4018518626689911
7,0.2325925976037979,3.5467140674591064,0.3970370292663574,0.2666666805744171,3.572783946990967,0.43888887763023376
8,0.2622222304344177,3.417642116546631,0.448888897895813,0.3185185194015503,3.4960734844207764,0.48148149251937866
9,0.2859259247779846,3.319577932357788,0.47333332896232605,0.3166666626930237,3.4255828857421875,0.5018518567085266
10,0.31111112236976624,3.243032693862915,0.5022222399711609,0.3462963104248047,3.3645262718200684,0.5277777910232544
11,0.3377777636051178,3.1517703533172607,0.5392592549324036,0.35740742087364197,3.300365924835205,0.550000011920929
12,0.36888888478279114,3.1031463146209717,0.54666668176651,0.364814817905426,3.243314504623413,0.5592592358589172
13,0.3696296215057373,3.047532558441162,0.5629629492759705,0.3870370388031006,3.18289852142334,0.5814814567565918
14,0.3992592692375183,2.9620425701141357,0.5992592573165894,0.4148148000240326,3.129578113555908,0.5981481671333313
15,0.42814815044403076,2.899326801300049,0.6007407307624817,0.4314814805984497,3.079690933227539,0.605555534362793
16,0.4444444477558136,2.8514041900634766,0.6303703784942627,0.4481481611728668,3.030606508255005,0.6388888955116272
17,0.46222221851348877,2.7757608890533447,0.6392592787742615,0.43888887763023376,2.982970952987671,0.6370370388031006
18,0.46222221851348877,2.7277891635894775,0.6577777862548828,0.4462963044643402,2.943274974822998,0.6277777552604675
19,0.4696296155452728,2.678161859512329,0.6703703999519348,0.47592592239379883,2.8949451446533203,0.6611111164093018
20,0.5007407665252686,2.609602928161621,0.6911110877990723,0.4722222089767456,2.8566067218780518,0.6592592597007751
21,0.5185185074806213,2.5826494693756104,0.6770370602607727,0.4962962865829468,2.816237449645996,0.664814829826355
22,0.5303703546524048,2.5488667488098145,0.7096296548843384,0.5,2.7761175632476807,0.6629629731178284
23,0.5348148345947266,2.481940746307373,0.7266666889190674,0.4870370328426361,2.7369675636291504,0.6629629731178284
24,0.5274074077606201,2.454336643218994,0.7118518352508545,0.5185185074806213,2.7009341716766357,0.6833333373069763
